hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:32208	FMO7P	flavin containing dimethylaniline monoxygenase 7, pseudogene	pseudogene	pseudogene	Approved	1q24.1	01q24.1				flavin containing monooxygenase 7, pseudogene	Flavin containing monooxygenases	1667	2008-12-08		2019-04-25	2019-04-25	100337589	ENSG00000230231	OTTHUMG00000033266			NG_016467			15077013																									HGNC:32208		
HGNC:32209	FMO8P	flavin containing dimethylaniline monoxygenase 8, pseudogene	pseudogene	pseudogene	Approved	1q24.1	01q24.1				flavin containing monooxygenase 8, pseudogene	Flavin containing monooxygenases	1667	2008-12-08		2019-04-25	2019-04-25	100129007	ENSG00000238087	OTTHUMG00000033268			NG_009755			15077013																									HGNC:32209		
HGNC:32210	FMO9P	flavin containing dimethylaniline monoxygenase 9, pseudogene	pseudogene	pseudogene	Approved	1q24.1	01q24.1	RP11-45J16.2			flavin containing monooxygenase 9, pseudogene	Flavin containing monooxygenases	1667	2005-08-15		2019-04-25	2023-03-15	116123	ENSG00000215834	OTTHUMG00000078309		BC014341	NR_002925			15077013																									HGNC:32210		
HGNC:32211	FMO10P	flavin containing dimethylaniline monoxygenase 10, pseudogene	pseudogene	pseudogene	Approved	1q24.1	01q24.1				flavin containing monooxygenase 10, pseudogene	Flavin containing monooxygenases	1667	2008-12-08		2019-04-25	2019-04-25	100128181	ENSG00000234984	OTTHUMG00000034323			NG_009811			15077013																									HGNC:32211		
HGNC:32212	FMO11P	flavin containing dimethylaniline monoxygenase 11, pseudogene	pseudogene	pseudogene	Approved	1q24.1	01q24.1				flavin containing monooxygenase 11, pseudogene	Flavin containing monooxygenases	1667	2008-12-08		2019-04-25	2019-04-25	100337590	ENSG00000232148	OTTHUMG00000034317			NG_016468			15077013																									HGNC:32212		
HGNC:3774	FMOD	fibromodulin	protein-coding gene	gene with protein product	Approved	1q32.1	01q32.1	SLRR2E	fibromodulin proteoglycan			Small leucine rich repeat proteoglycans	573	1994-04-15			2023-01-20	2331	ENSG00000122176	OTTHUMG00000035910	uc001gzr.5	U05291	NM_002023	CCDS30976	Q06828	7851907	MGI:1328364	RGD:619769			600245																				HGNC:3774	"ENST00000354955.5|NM_002023.5"	
HGNC:3775	FMR1	fragile X messenger ribonucleoprotein 1	protein-coding gene	gene with protein product	Approved	Xq27.3	Xq27.3	"FMRP|FRAXA|MGC87458"		"POF1|POF"	"premature ovarian failure 1|fragile X mental retardation 1|FMRP translational regulator 1"			1992-01-17		2022-04-01	2023-01-20	2332	ENSG00000102081	OTTHUMG00000022606	uc010nst.4	X69962	NM_002024	"CCDS14682|CCDS55518|CCDS55519|CCDS76039"	Q06787	1572655	MGI:95564	RGD:2623	"Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/FMR1|LRG_762|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_762.xml"		309550					121878															HGNC:3775	"ENST00000370475.9|NM_002024.6"	HGNC:3775
HGNC:39081	FMR1-AS1	FMR1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	Xq27.3	Xq27.3	"ASFMR1|FMR4|FMR5"	"antisense fragile X messenger ribonucleoprotein 1|antisense fragile X mental retardation protein"	"FMR1AS|FMR1-AS"	"FMR1 antisense RNA (non-protein coding)|FMR1 antisense RNA 1 (non-protein coding)|FMR1 antisense RNA 1 (head to head)"	Antisense RNAs	1987	2010-10-05	2010-11-25	2018-03-23	2023-08-18	100126270	ENSG00000268066	OTTHUMG00000182466	uc065blh.1		NR_024499			"17921506|18213394"					300805																	URS00008121A2	FMR1-AS1		HGNC:39081		
HGNC:41333	FMR1-IT1	FMR1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	Xq27.3	Xq27.3				FMR1 intronic transcript 1 (non-protein coding)	Intronic transcripts	1989	2011-05-19		2015-02-25	2015-02-25	106478973	ENSG00000236337	OTTHUMG00000046184	uc065bma.1																											URS00004D6662	FMR1-IT1				
HGNC:26372	FMR1NB	FMR1 neighbor	protein-coding gene	gene with protein product	Approved	Xq27.3-q28	Xq27.3-q28	"FLJ25736|NY-SAR-35|CT37"	cancer/testis antigen 37		fragile X mental retardation 1 neighbor			2004-02-11		2017-02-22	2023-01-20	158521	ENSG00000176988	OTTHUMG00000022608	uc004fcm.3		NM_152578	CCDS14683	Q8N0W7	12601173	MGI:2672032	RGD:1564059	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/FMR1NB																						HGNC:26372	"ENST00000370467.8|NM_152578.3"	
HGNC:3778	FN1	fibronectin 1	protein-coding gene	gene with protein product	Approved	2q35	02q35	"MSF|CIG|LETS|GFND2|FINC|lnc-ABCA12-8"	"migration-stimulating factor|cold-insoluble globulin"			"Receptor ligands|Fibronectin type III domain containing"	"542|555"	2001-06-22			2023-03-15	2335	ENSG00000115414	OTTHUMG00000133054	uc002vfa.4		NM_212476	"CCDS2399|CCDS2400|CCDS42813|CCDS42814|CCDS46510|CCDS46512|CCDS77522|CCDS77523|CCDS77525|CCDS77526|CCDS92940"	P02751	"2992939|3003095"	MGI:95566	RGD:2624			135600					159592					HGNC:3778										HGNC:3778	"ENST00000354785.11|NM_212482.4"	HGNC:3778
HGNC:55775	FN1-DT	FN1 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	2q35	02q35					Divergent transcripts	1990	2021-07-22			2021-07-22	105373868	ENSG00000230695				NR_187198																									URS00022B69A0					
HGNC:24822	FN3K	fructosamine 3 kinase	protein-coding gene	gene with protein product	Approved	17q25.3	17q25.3		protein-ribulosamine 3-kinase					2004-11-29			2024-03-13	64122	ENSG00000167363	OTTHUMG00000177847	uc010wvs.2	AJ404615	NM_022158	CCDS11818	Q9H479	"11522682|14641062"	MGI:1926834	RGD:1559983			608425															"2.7.1.171|2.7.1.172"					HGNC:24822	"ENST00000300784.8|NM_022158.4"	
HGNC:25700	FN3KRP	fructosamine 3 kinase related protein	protein-coding gene	gene with protein product	Approved	17q25.3	17q25.3	"FLJ12171|FN3KL"	"ketosamine-3-kinase|protein-ribulosamine 3-kinase"					2009-01-14			2024-03-13	79672	ENSG00000141560	OTTHUMG00000177846	uc002kfu.4	AY360465	NM_024619	CCDS11817	Q9HA64	14633848	MGI:2679256	RGD:1304570			611683															2.7.1.172					HGNC:25700	"ENST00000269373.11|NM_024619.4"	
HGNC:17069	FNBP1	formin binding protein 1	protein-coding gene	gene with protein product	Approved	9q34.11	09q34.11	"FBP17|KIAA0554"				F-BAR domain containing	1288	2002-11-25			2023-01-20	23048	ENSG00000187239	OTTHUMG00000020800	uc004byw.2	AB011126	NM_001363755	"CCDS48040|CCDS87699|CCDS94507"	Q96RU3	"9628581|11438682"	MGI:109606	RGD:621350			606191																				HGNC:17069	"ENST00000446176.7|NM_015033.3"	
HGNC:20851	FNBP1L	formin binding protein 1 like	protein-coding gene	gene with protein product	Approved	1p22.1	01p22.1	"TOCA1|FLJ20275"		C1orf39	"chromosome 1 open reading frame 39|formin binding protein 1-like"	F-BAR domain containing	1288	2003-05-08	2004-11-17	2016-01-21	2023-01-20	54874	ENSG00000137942	OTTHUMG00000010863	uc010otk.3		NM_017737	"CCDS53343|CCDS53344|CCDS60192"	Q5T0N5	14654988	MGI:1925642	RGD:1305386			608848																				HGNC:20851	"ENST00000271234.13|NM_001164473.3"	
HGNC:44528	FNBP1P1	formin binding protein 1 pseudogene 1	pseudogene	pseudogene	Approved	2p13.1	02p13.1							2012-11-14			2012-11-14	100533642	ENSG00000257800	OTTHUMG00000170236			NG_028779														PGOHUM00000240689														HGNC:44528		
HGNC:44527	FNBP1P2	formin binding protein 1 pseudogene 2	pseudogene	pseudogene	Approved	3p23	03p23							2012-11-14			2016-10-05	100419875					NG_025560														PGOHUM00000298981														HGNC:44527		
HGNC:19752	FNBP4	formin binding protein 4	protein-coding gene	gene with protein product	Approved	11p11.2	11p11.2	KIAA1014						2002-11-25			2023-01-20	23360	ENSG00000109920	OTTHUMG00000166533	uc009ylv.4	BC037404	NM_001318339	CCDS41644	Q8N3X1	10231032	MGI:1860513	RGD:1309238			615265																				HGNC:19752	"ENST00000263773.10|NM_015308.5"	
HGNC:21184	FNDC1	fibronectin type III domain containing 1	protein-coding gene	gene with protein product	Approved	6q25.3	06q25.3	"bA243O10.1|KIAA1866|dJ322A24.1"		FNDC2	fibronectin type III domain containing 2	Fibronectin type III domain containing	555	2003-05-22			2023-01-20	84624	ENSG00000164694	OTTHUMG00000015927	uc010kjv.4	AB058769	NM_032532	CCDS47512	Q4ZHG4	11347906	MGI:1915905	RGD:1310640			609991																				HGNC:21184	"ENST00000297267.14|NM_032532.3"	
HGNC:55706	FNDC1-AS1	FNDC1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	6q25.3	06q25.3					Antisense RNAs	1987	2021-07-05			2021-07-05	101929122	ENSG00000233682				NR_121668																									URS000075CD5F					
HGNC:41460	FNDC1-IT1	FNDC1 intronic transcript 1	non-coding RNA	RNA, long non-coding	Approved	6q25.3	06q25.3				FNDC1 intronic transcript 1 (non-protein coding)	Intronic transcripts	1989	2011-05-19		2015-02-25	2015-02-25	100874312	ENSG00000235086	OTTHUMG00000015929	uc063sou.1		NR_046831																									URS0002123164	FNDC1-IT1				
HGNC:20296	FNDC3A	fibronectin type III domain containing 3A	protein-coding gene	gene with protein product	Approved	13q14.2	13q14.2	"bA203I16.5|KIAA0970"		FNDC3	fibronectin type III domain containing 3	Fibronectin type III domain containing	555	2004-04-16	2005-01-22	2005-01-20	2023-01-20	22862	ENSG00000102531	OTTHUMG00000016911	uc001vcm.3	AB023187	NM_014923	"CCDS41886|CCDS9413"	Q9Y2H6		MGI:1196463	RGD:1304736			615794																				HGNC:20296	"ENST00000492622.6|NM_001079673.2"	
HGNC:24670	FNDC3B	fibronectin type III domain containing 3B	protein-coding gene	gene with protein product	Approved	3q26.31	03q26.31	"FAD104|DKFZp762K137|FLJ23399|PRO4979|YVTM2421"				Fibronectin type III domain containing	555	2005-01-20			2023-01-20	64778	ENSG00000075420	OTTHUMG00000156761	uc003fhz.5	AF543840	NM_022763	CCDS3217	Q53EP0	15527760	MGI:1919257	RGD:1311673			611909																				HGNC:24670	"ENST00000415807.7|NM_022763.4"	
HGNC:35452	FNDC3CP	fibronectin type III domain containing 3C, pseudogene	pseudogene	pseudogene	Approved	Xq21.1	Xq21.1					Unitary pseudogenes	3418	2010-03-12			2014-11-19	100421340	ENSG00000223592	OTTHUMG00000021886			NG_026723																												HGNC:35452		
HGNC:20239	FNDC4	fibronectin type III domain containing 4	protein-coding gene	gene with protein product	Approved	2p23.3	02p23.3	"FLJ22362|FRCP1"				Fibronectin type III domain containing	555	2004-01-13			2023-01-20	64838	ENSG00000115226	OTTHUMG00000097787	uc002rkx.4	AK026015	NM_022823	CCDS1756	Q9H6D8	12384288	MGI:1917195	RGD:6496095			611905																				HGNC:20239	"ENST00000264703.4|NM_022823.3"	
HGNC:20240	FNDC5	fibronectin type III domain containing 5	protein-coding gene	gene with protein product	Approved	1p35.1	01p35.1	FRCP2	irisin			Fibronectin type III domain containing	555	2004-01-13			2023-01-20	252995	ENSG00000160097	OTTHUMG00000004015	uc001bwf.3	AK092102	NM_153756	CCDS65483	Q8NAU1	"12384288|22237023|24120943"	MGI:1917614	RGD:708525			611906																				HGNC:20240	"ENST00000373471.9|NM_153756.3"	
HGNC:26668	FNDC7	fibronectin type III domain containing 7	protein-coding gene	gene with protein product	Approved	1p13.3	01p13.3	FLJ35838				Fibronectin type III domain containing	555	2005-05-23			2023-07-07	163479	ENSG00000143107	OTTHUMG00000011120	uc001dvx.4		NM_173532	CCDS44185	Q5VTL7	36626432	MGI:2443535	RGD:1309189																							HGNC:26668	"ENST00000370017.9|NM_001144937.3"	
HGNC:25286	FNDC8	fibronectin type III domain containing 8	protein-coding gene	gene with protein product	Approved	17q12	17q12	DKFZp434H2215				Fibronectin type III domain containing	555	2006-01-12			2023-07-07	54752	ENSG00000073598	OTTHUMG00000132932	uc002hix.4	BC024002	NM_017559	CCDS11290	Q8TC99	36626432	MGI:1926169	RGD:1310708																							HGNC:25286	"ENST00000158009.6|NM_017559.4"	
HGNC:33547	FNDC9	fibronectin type III domain containing 9	protein-coding gene	gene with protein product	Approved	5q33.3	05q33.3	MGC27121		C5orf40	chromosome 5 open reading frame 40	Fibronectin type III domain containing	555	2007-07-26	2011-01-25	2011-01-25	2023-01-20	408263	ENSG00000172568	OTTHUMG00000130248	uc003lwu.3	BC022570	NM_001001343	CCDS4337	Q8TBE3		MGI:2443410	RGD:2318580																							HGNC:33547	"ENST00000312349.5|NM_001001343.4"	
HGNC:42951	FNDC10	fibronectin type III domain containing 10	protein-coding gene	gene with protein product	Approved	1p36.33	01p36.33			C1orf233	chromosome 1 open reading frame 233			2012-02-03	2016-06-07	2016-06-07	2023-01-20	643988	ENSG00000228594	OTTHUMG00000154864	uc021oes.2		NM_001242659	CCDS55559	F2Z333		MGI:2444790	RGD:1589420																							HGNC:42951	"ENST00000422725.4|NM_001242659.2"	
HGNC:28764	FNDC11	fibronectin type III domain containing 11	protein-coding gene	gene with protein product	Approved	20q13.33	20q13.33	MGC5356		C20orf195	chromosome 20 open reading frame 195			2005-12-23	2016-06-07	2016-06-07	2023-01-20	79025	ENSG00000125531	OTTHUMG00000032980	uc002yfj.4		NM_024059	CCDS13526	Q9BVV2	12477932	MGI:3051572	RGD:1564340																							HGNC:28764	"ENST00000370097.2|NM_001319152.2"	
HGNC:29418	FNIP1	folliculin interacting protein 1	protein-coding gene	gene with protein product	Approved	5q31.1	05q31.1	KIAA1961				DENN domain containing	504	2005-08-09			2023-01-20	96459	ENSG00000217128	OTTHUMG00000186338	uc003kvs.2	DQ145719	NM_133372	"CCDS34226|CCDS34227|CCDS87320|CCDS87321"	Q8TF40	"11853319|17028174"	MGI:2444668	RGD:2318339			610594																				HGNC:29418	"ENST00000510461.6|NM_133372.3"	HGNC:29418
HGNC:29280	FNIP2	folliculin interacting protein 2	protein-coding gene	gene with protein product	Approved	4q32.1	04q32.1	"KIAA1450|FNIPL|MAPO1"	O6-methylguanine-induced apoptosis 1			DENN domain containing	504	2008-03-06			2023-01-20	57600	ENSG00000052795	OTTHUMG00000161983	uc003iqe.5	AB040883	NM_020840	CCDS47155	Q9P278	18403135	MGI:2683054	RGD:1562174			612768																				HGNC:29280	"ENST00000264433.11|NM_020840.3"	
HGNC:3782	FNTA	farnesyltransferase, CAAX box, subunit alpha	protein-coding gene	gene with protein product	Approved	8p11.21	08p11.21	"FPTA|PGGT1A|PTAR2"	"protein prenyltransferase alpha subunit repeat containing 2|protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha"		farnesyltransferase, CAAX box, alpha	"Prenyltransferase alpha subunit repeat containing|Farnesyltransferase, CAAX box, subunits|Protein geranylgeranyltransferase type I subunits"	"687|3622|3623"	1993-04-08		2024-03-11	2024-03-11	2339	ENSG00000168522	OTTHUMG00000165279	uc003xps.5	L10413	NM_002027	CCDS6140	P49354	8276393	MGI:104683	RGD:2625			134635										HGNC:3782										HGNC:3782	"ENST00000302279.8|NM_002027.3"	
HGNC:3783	FNTAP1	farnesyltransferase, CAAX box, alpha pseudogene 1	pseudogene	pseudogene	Approved	11q14.2	11q14.2			FNTAL1	farnesyltransferase, CAAX box, alpha-like 1			1993-10-27	2010-10-13	2010-10-13	2020-04-07	283226	ENSG00000254502	OTTHUMG00000167208			NG_005139			8276393											PGOHUM00000242832														HGNC:3783		
HGNC:3784	FNTAP2	farnesyltransferase, CAAX box, alpha pseudogene 2	pseudogene	pseudogene	Approved	13q12.11	13q12.11			FNTAL2	farnesyltransferase, CAAX box, alpha-like 2			1993-10-27	2010-10-13	2010-10-13	2014-11-19	2341	ENSG00000230022	OTTHUMG00000016545			NG_005138			8276393																									HGNC:3784		
HGNC:3785	FNTB	farnesyltransferase, CAAX box, subunit beta	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3	FPTB			farnesyltransferase, CAAX box, beta	Farnesyltransferase, CAAX box, subunits	3622	1993-04-08		2024-03-11	2024-03-11	2342	ENSG00000257365	OTTHUMG00000142811	uc001xia.4		NM_002028	CCDS9769	P49356	8276393	MGI:1861305	RGD:620119			134636										HGNC:3785										HGNC:3785	"ENST00000246166.3|NM_002028.4"	
HGNC:23377	FOCAD	focadhesin	protein-coding gene	gene with protein product	Approved	9p21.3	09p21.3	FLJ20375		KIAA1797	KIAA1797	"Armadillo like helical domain containing|MicroRNA protein coding host genes|Small nucleolar RNA protein coding host genes"	"1492|1691|1835"	2003-11-21	2012-03-23	2012-03-23	2023-01-20	54914	ENSG00000188352	OTTHUMG00000066930	uc003zog.2	AB058700	NM_017794	CCDS34993	Q5VW36	22427331	MGI:2676921	RGD:1311849			614606																				HGNC:23377	"ENST00000338382.11|NM_001375567.1"	HGNC:23377
HGNC:49789	FOCAD-AS1	FOCAD antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	9p21.3	09p21.3					Antisense RNAs	1987	2014-02-14			2014-02-14	101929548	ENSG00000227071	OTTHUMG00000019649		"AI288976|AW363020"	NR_121601																									URS000075B1AB	FOCAD-AS1		HGNC:49789		
HGNC:3788	FOLH1	folate hydrolase 1	protein-coding gene	gene with protein product	Approved	11p11.12	11p11.12	"PSM|PSMA|NAALAD1|NAALAdase|GCP2|GCPII"	"glutamate carboxylase II|glutamate carboxypeptidase 2"	FOLH	folate hydrolase (prostate-specific membrane antigen) 1	M28 metallopeptidases	1444	1996-12-16		2016-06-21	2023-03-15	2346	ENSG00000086205	OTTHUMG00000166625	uc001ngy.3	M99487	NM_004476	"CCDS31493|CCDS53627|CCDS53628|CCDS7946"	Q04609	9838072	MGI:1858193	RGD:70963			600934								M28.010		HGNC:3788					3.4.17.21					HGNC:3788	"ENST00000256999.7|NM_004476.3"	
HGNC:13636	FOLH1B	folate hydrolase 1B (pseudogene)	pseudogene	pseudogene	Approved	11q14.3	11q14.3	PSMAL	"prostate specific membrane antigen like protein|Cell growth-inhibiting gene 26 protein"	"FOLH2|FOLHP"	"folate hydrolase 2|folate hydrolase 1B"	M28 metallopeptidases	1444	2009-04-21		2022-04-25	2023-03-15	219595	ENSG00000134612	OTTHUMG00000167376		AF261715	NM_153696		Q9HBA9	"9838072|14716746"	MGI:1858193				609020						PGOHUM00000258599				HGNC:13636										HGNC:13636		
HGNC:3791	FOLR1	folate receptor alpha	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	FRα		FOLR	"folate receptor 1 (adult)|folate receptor 1"			1991-08-08		2019-05-08	2023-01-20	2348	ENSG00000110195	OTTHUMG00000167876	uc001osa.3	J05013	NM_016725	CCDS8211	P15328	1717147	MGI:95568	RGD:71032			136430					220919					HGNC:3791										HGNC:3791	"ENST00000393676.5|NM_016729.3"	HGNC:3791
HGNC:58347	FOLR1-AS1	FOLR1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11q13	11q13					Antisense RNAs	1987	2025-03-26			2025-03-26		ENSG00000204971																																		
HGNC:3792	FOLR1P1	folate receptor 1 pseudogene 1	pseudogene	pseudogene	Approved	11q13.4	11q13.4			FOLR1P	"folate receptor 1 (adult) pseudogene|folate receptor 1 (adult) pseudogene 1"			1992-04-16	2010-03-12	2016-06-27	2020-04-07	390221	ENSG00000256518	OTTHUMG00000167873		M86438	NG_005088			"1581364|1330883"											PGOHUM00000242789														HGNC:3792		
HGNC:3793	FOLR2	folate receptor beta	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	FRβ			folate receptor 2 (fetal)			1992-04-16		2016-04-26	2023-01-20	2350	ENSG00000165457	OTTHUMG00000150394	uc001ose.5	AK222539	NM_000803	CCDS8212	P14207	"7698003|8110752"	MGI:95569	RGD:1308515			136425																				HGNC:3793	"ENST00000298223.11|NM_000803.5"	
HGNC:3795	FOLR3	folate receptor gamma	protein-coding gene	gene with protein product	Approved	11q13.4	11q13.4	"FR-G|FRγ"			"folate receptor 3 (gamma)|folate receptor 3"			1997-09-05		2019-05-08	2023-01-20	2352	ENSG00000110203	OTTHUMG00000167870	uc031xur.2	U08471	NM_000804	CCDS73344	P41439	8110752	MGI:95569				602469																				HGNC:3795	"ENST00000611028.3|NM_000804.4"	
HGNC:38074	FOLR3P1	folate receptor 3 pseudogene 1	pseudogene	pseudogene	Approved	11q13.4	11q13.4				folate receptor 3 (gamma) pseudogene 1			2010-04-09		2016-06-27	2016-06-27	100288543					NG_022959														PGOHUM00000242790														HGNC:38074		
HGNC:3796	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"c-fos|AP-1"			"v-fos FBJ murine osteosarcoma viral oncogene homolog|FBJ murine osteosarcoma viral oncogene homolog"	"Basic leucine zipper proteins|Fos transcription factor family"	"506|1256"	2001-06-22		2016-05-27	2023-01-20	2353	ENSG00000170345	OTTHUMG00000171774	uc001xrn.4	K00650	NM_005252	CCDS9841	P01100	"16123044|16055710|15926923"	MGI:95574	RGD:2626			164810					364789															HGNC:3796	"ENST00000303562.9|NM_005252.4"	HGNC:3796
HGNC:58290	FOS-AS1	FOS antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	14q24.3	14q24.3					Antisense RNAs	1987	2025-01-30			2025-01-30		ENSG00000258740																																		
HGNC:3797	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32	"G0S3|GOSB|GOS3|AP-1|MGC42291|DKFZp686C0818"	"oncogene FOS-B|activator protein 1"		FBJ murine osteosarcoma viral oncogene homolog B	"Basic leucine zipper proteins|Fos transcription factor family"	"506|1256"	1992-09-18		2016-05-27	2023-01-20	2354	ENSG00000125740	OTTHUMG00000182122	uc002pbx.5		NM_006732	"CCDS12664|CCDS46113|CCDS92643"	P53539	1301997	MGI:95575	RGD:1308198			164772																				HGNC:3797	"ENST00000353609.8|NM_006732.3"	
HGNC:13718	FOSL1	FOS like 1, AP-1 transcription factor subunit	protein-coding gene	gene with protein product	Approved	11q13.1	11q13.1	fra-1			FOS like antigen 1	"Basic leucine zipper proteins|Fos transcription factor family"	"506|1256"	2000-12-04		2016-05-27	2023-01-20	8061	ENSG00000175592	OTTHUMG00000166715	uc001ogg.2	BC016648	NM_005438	"CCDS73324|CCDS76436|CCDS76437|CCDS8121"	P15407	2107490	MGI:107179	RGD:2627			136515																				HGNC:13718	"ENST00000312562.7|NM_005438.5"	
HGNC:44055	FOSL1P1	FOSL1 pseudogene 1	pseudogene	pseudogene	Approved	4q28.2	04q28.2				"FOS like antigen 1 pseudogene 1|FOS like 1, AP-1 transcription factor subunit pseudogene 1"			2012-05-30		2019-01-21	2019-01-21	100419062	ENSG00000248394	OTTHUMG00000161163			NG_025252														PGOHUM00000246070														HGNC:44055		
HGNC:3798	FOSL2	FOS like 2, AP-1 transcription factor subunit	protein-coding gene	gene with protein product	Approved	2p23.2	02p23.2	"FRA2|FLJ23306"			FOS like antigen 2	"Basic leucine zipper proteins|Fos transcription factor family"	"506|1256"	1996-10-02		2016-05-27	2023-01-20	2355	ENSG00000075426	OTTHUMG00000097832	uc002rma.4		NM_005253	CCDS1766	P15408		MGI:102858	RGD:2628			601575																				HGNC:3798	"ENST00000264716.9|NM_005253.4"	HGNC:3798
HGNC:55784	FOSL2-AS1	FOSL2 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	2p23.2	02p23.2					Antisense RNAs	1987	2021-07-28			2021-07-28	403150	ENSG00000229951				NR_103831																									URS0000094EC2					
HGNC:5021	FOXA1	forkhead box A1	protein-coding gene	gene with protein product	Approved	14q21.1	14q21.1			HNF3A	hepatocyte nuclear factor 3, alpha	Forkhead boxes	508	1998-02-11	2002-09-20		2023-01-20	3169	ENSG00000129514	OTTHUMG00000140253	uc001wuf.5	U39840	NM_004496	CCDS9665	P55317	"9119385|8652662"	MGI:1347472	RGD:2807	LRG_1415|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1415.xml	FOXA1	602294					470346															HGNC:5021	"ENST00000250448.5|NM_004496.5"	
HGNC:5022	FOXA2	forkhead box A2	protein-coding gene	gene with protein product	Approved	20p11.21	20p11.21			HNF3B	hepatocyte nuclear factor 3, beta	Forkhead boxes	508	1998-02-11	2002-09-20		2023-01-20	3170	ENSG00000125798	OTTHUMG00000191876	uc002wsn.4	AF147787	NM_021784	"CCDS13147|CCDS46585"	Q9Y261	"9119385|11875061"	MGI:1347476	RGD:2808			600288					470348															HGNC:5022	"ENST00000419308.7|NM_021784.5"	HGNC:5022
HGNC:5023	FOXA3	forkhead box A3	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32			HNF3G	hepatocyte nuclear factor 3, gamma	Forkhead boxes	508	1998-02-11	2002-09-20		2023-01-20	3171	ENSG00000170608	OTTHUMG00000182484	uc002pdr.3	L12141	NM_004497	CCDS12677	P55318	9119385	MGI:1347477	RGD:2809			602295					470350															HGNC:5023	"ENST00000302177.3|NM_004497.3"	
HGNC:3799	FOXB1	forkhead box B1	protein-coding gene	gene with protein product	Approved	15q22.2	15q22.2	"HFKH-5|FKH5"				Forkhead boxes	508	1999-12-22			2023-01-20	27023	ENSG00000171956	OTTHUMG00000172011	uc002agj.2	AF055080	NM_012182	CCDS32255	Q99853		MGI:1927549	RGD:1305217			619961																				HGNC:3799	"ENST00000396057.6|NM_012182.3"	
HGNC:23315	FOXB2	forkhead box B2	protein-coding gene	gene with protein product	Approved	9q21.2	09q21.2	bA159H20.4				Forkhead boxes	508	2006-07-04			2023-01-20	442425	ENSG00000204612	OTTHUMG00000020051	uc004ako.1		NM_001013735	CCDS35045	Q5VYV0		MGI:1347468	RGD:1585019			619962																				HGNC:23315	"ENST00000376708.1|NM_001013735.1"	
HGNC:3800	FOXC1	forkhead box C1	protein-coding gene	gene with protein product	Approved	6p25.3	06p25.3	"FREAC3|ARA|IGDA|IHG1"		"FKHL7|IRID1"		Forkhead boxes	508	1995-06-05			2023-01-20	2296	ENSG00000054598	OTTHUMG00000016182	uc003mtp.4	AF048693	NM_001453	CCDS4473	Q12948	"7957066|9620769"	MGI:1347466	RGD:1589718	LRG_1245|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1245.xml		601090					121883															HGNC:3800	"ENST00000645831.2|NM_001453.3"	HGNC:3800
HGNC:3801	FOXC2	forkhead box C2	protein-coding gene	gene with protein product	Approved	16q24.1	16q24.1	MFH-1	mesenchyme forkhead 1	FKHL14	forkhead box C2 (MFH-1, mesenchyme forkhead 1)	Forkhead boxes	508	1997-02-14		2014-12-17	2023-01-20	2303	ENSG00000176692	OTTHUMG00000137652	uc002fjq.4	Y08223	NM_005251	CCDS10958	Q99958	"9169153|8674414"	MGI:1347481	RGD:621703	LRG_1292|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1292.xml		602402					121891															HGNC:3801	"ENST00000649859.1|NM_005251.3"	HGNC:3801
